Phylogroup,Country,Acquisition,Host,Infection_status,iutA,fyuA,iucA,iucC,iucD,iucB,allA,ybbW,allB,ybbY,allC,allD,allS,allR,kvgS,kvgA,rmpA2,rmpA,clbB,clbR,clbO,clbC,clbJ,clbP,clbK,clbL,clbM,clbG,clbH,clbF,clbN,clbD,clbA,clbQ,clbE,clbI,pcoA,pcoE,pcoS,pcoC,pcoD,pcoB,pcoR,mrkC,mrkD,mrkJ,mrkJ2,mrkH2,mrkB,mrkF,mrkA,mrkI,mrkI2,mrkI3,mrkI4,kfuB,kfuC,kfuA,pbrA,pbrR,pbrBC,mceI,mceG,mceJ,mceH,mceD,mceC,mceE,mceA,mceB,iroN,iroD,iroB,iroC,silE,silC,silS,silR,terZ,terD,terE,terW,terB,terA,terC,terX,terY,gcl,fdrA,ylbE,KP1_1364,glxK,arcC,glxR,ylbF,KP1_1371,hyi,irp1,ybtQ,ybtP,ybtE,ybtS,ybtX,irp2,ybtU,ybtA,ybtT,Aac3_IIa_AGly.match,Aac3_I_AGly.match,Aac6_32_AGly_1.match,Aac6_Ia_AGly.match,Aac6_Iaa_AGly.match,Aac6_Iai_e_AGly.match,AacAad_AGly.match,AacAad_AGly_3.match,AadA4_5_AGly.match,AadA_AGly.match,AadA_AGly_2.match,AadB_AGly.match,Aph3__Ia_AGly.match,Aph4_Ia_AGly.match,AphA6_AGly.match,ArmA_AGly.match,RmtB_AGly.match,RmtC_AGly.match,RmtF_AGly.match,StrA_AGly.match,StrB_AGly.match,OqxA_Flq.match,OqxBgb_Flq.match,QnrB_Flq.match,QnrB_Flq_1.match,QnrB_Flq_2.match,Qnr_A_Flq.match,Qnr_S_Flq_1.match,CatA1_Phe.match,CatA2_Phe.match,CatBx_Phe.match,CatBx_Phe_1.match,CmlA_Phe.match,FloR_Phe.match,SulIII_Sul.match,SulII_Sul.match,SulI_Sul.match,TetA_Tet.match,TetB_Tet.match,TetC_Tet.match,TetD_Tet.match,TetG_Tet.match,TetRG_Tet.match,TetR_Tet.match,Arr_Rif.match,Dfr16_Tmt.match,Dfr23_Tmt.match,DfrA19_Tmt.match,DfrA1_Tmt.match,DfrA1_Tmt_1.match,DfrA25_Tmt.match,DfrA27_Tmt.match,DfrA5_Tmt.match,DfrA5_Tmt_1.match,DfrA7_Tmt.match,DfrA7_Tmt_1.match,DfrA_Tmt.match,DfrA_Tmt_1.match,DfrB_Tmt.match,EreA_MLS.match,ErmB_MLS.match,MefB_MLS.match,MphA_MLS.match,MsrE_MLS.match,MphE_MLS.match,ACT_MIR_Bla_3.match,AmpH_Bla.match,CARB_Bla.match,CMY_Bla_1.match,CMY_MOX_Bla_1.match,CTX_M_1_Bla.match,CTX_M_8_Bla_1.match,CTX_M_9_Bla.match,DHA_Bla.match,IMP_1_Bla_3.match,KPC_1_Bla.match,NDM_1_Bla.match,OXA_1_Bla.match,OXA_48_Bla.match,OXA_7_Bla.match,OXA_9_Bla.match,SCO_1_Bla.match,SHV_OKP_LEN_Bla.match,SHV_OKP_LEN_Bla_1.match,SHV_OKP_LEN_Bla_2.match,TEM_1D_Bla.match,VEB_1_Bla.match,Col156.match,ColE10.match,ColRNAI.match,Col_IRGK_.match,Col_MG828_.match,Col_MGD2_.match,ColpVC.match,IncA_C..match,IncFI..match,IncFIA_HI1_.match,IncFIB_AP001918_.match,IncFIB_K_.match,IncFIB_Mar_.match,IncFIB_pKPHS1_.match,IncFIB_pQil_.match,IncFII.match,IncFII_..match,IncFII_K_.match,IncFII_pCRY_.match,IncFII_pKPX1_.match,IncFII_pMET_.match,IncHI1B.match,IncHI2.match,IncHI2A.match,IncI1.match,IncL_M..match,IncL_M_pMU407_.match,IncN.match,IncQ1.match,IncR.match,IncX3.match,rep..match,repA_1.match
X81P_10H,0.150784891624331,0.075517492368227,0.137051097000666,0.821852395506222,0.0757684212396954,0.828737175942655,0.306632747550556,0.723880807092958,0.881138863810703,0.723880807092958,0.828737175942655,1,1,1,1,1,1,1,1,0.151280987951499,0.151280987951499,1,0.842447888783924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0769619477169092,0.0828618472526877,0.0792524863124773,0.0769619477169092,0.0769619477169092,0.0891062364631442,0.0769619477169092,0.611832083446719,0.454203266430277,0.0321437975646868,1,0.303075149359826,0.748253228815234,0.335547486791236,0.163047490047924,0.0128971544259363,1,1,1,0.999482498654631,0.88718060294753,0.987908960731399,0.913715694261889,0.922527708464931,0.903947659650028,1,1,1,1,1,1,1,1,1,0.842447888783924,0.855210681766145,0.842447888783924,0.702227353388904,0.0268120792998257,0.0320571568057072,0.0268120792998257,0.0293356543262403,0.766790031238949,0.751904774491733,0.766790031238949,0.766790031238949,0.766790031238949,0.766790031238949,0.766790031238949,0.871465006505384,0.871465006505384,1,1,1,1,1,1,1,1,1,1,0.629978938898755,0.323843175795167,0.323843175795167,0.306632747550556,0.323843175795167,0.289696551404348,0.210305662175097,0.323843175795167,0.306632747550556,0.323843175795167,0.00437630944166609,1,1,1,1,1,1,0.360734187121898,1,0.00475653008196816,0.000482420912439013,0.836952509952076,0.569853703001842,0.0233679650926958,1,1,0.497985863419168,1,1,0.00128646261508617,0.00128646261508617,0.0935047549949592,0.255725914448598,0.0926640926640946,0.177067432881387,0.589226527969431,1,0.00564957245981579,0.702227353388904,0.0396705100499839,0.307256801463254,1,0.199778410098085,0.696924850640174,0.0981283153303294,0.0148701288526922,0.0793071714961932,0.219304146318211,1,1,0.000495432720495672,0.589226527969431,0.589226527969431,0.23596078148965,0.481801184388343,1,0.497985863419168,1,1,0.589226527969431,1,1,0.251407222118217,0.545796733569723,1,1,1,8.56755448770915e-05,1,1,1,1,0.00100884035486857,1,1,1,0.163047490047924,1,1,0.177067432881387,0.305814108488246,1,0.0995817343821509,0.664452513208763,0.177067432881387,1,1,0.414420110986082,1,0.589226527969431,1,1,0.458739563786463,0.176561847764607,1,0.0727410689450261,0.589226527969431,0.0926640926640946,1,0.881138863810703,1,1,1,1,0.696924850640174,0.664452513208763,0.888298163798688,1,0.00642777548804497,1,1,1,0.406910458249156,1,0.799316239082199,0.177067432881387,1,1,0.306691925728932,0.589226527969431,0.545796733569723,1,1,0.19835837837206,1,1,0.0343092005741591,1,1,0.38749890934199
X233P_60H,0.999999999999999,0.652509652509722,0.258687258687282,0.999999999999869,0.343629343629379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594594594594595,0.598455598455598,0.552123552123552,0.594594594594595,0.594594594594595,0.602316602316602,0.594594594594595,0.907335907335907,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,0.841698841698842,1,1,1,1,0.293436293436293,0.393822393822394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.590733590733591,0.598455598455598,0.590733590733591,0.594594594594595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.247104247104247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849420849420849,0.895752895752896,1,1,1,1,0.158301158301158,1,1,1,1,1,1,1,1,1,1,1,1,0.142857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,0.0772200772200781,1,1,1,1,1,1,1,1,1,1,0.555984555984556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366795366795367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00386100386100585,1
X87H_45P,9.71830376510474e-11,0.274999135064392,1,0.604591852510124,0.00415739769430093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991596102893071,0.992115080398622,0.983780540996825,0.991596102893071,0.991596102893071,0.992607292455897,0.991596102893071,0.836690227634721,0.775291837194093,1,7.1018373668026e-10,0.680534861007219,0.538888073091626,0.703219356374127,0.557390667875888,0.976330430021249,1,0.00482108584693289,1,0.0021823299960984,0.000930406975701751,0.000487036904777955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.991049246430611,0.992115080398622,0.991049246430611,0.991596102893071,0.844335253763049,0.838077374517342,0.844335253763049,0.844335253763049,0.844335253763049,0.844335253763049,0.844335253763049,0.817963267973715,0.817963267973715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.896961754425241,0.409192275633523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.557390667875888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.226690307890487,1,1,1,1,1,1,1,1,1,1,1,1,0.713955919584447,1,0.85844397626853,1,1,1,0.787761857246993,1,0.758772324352322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X110P_131H_158P,0.999999999999999,0.999999999999869,0.617760617760684,0.999999999999869,0.532818532818586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,0.841698841698842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849420849420849,0.895752895752896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0656370656370656,1,1,1,1,1
X43P_86H_135P,1,0.12404756564727,0.00103376037015324,0.689445628693362,0.129966060545015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0723587751628201,0.0747707343349141,0.0496996798686458,0.0723587751628201,0.0723587751628201,0.0772465864652092,0.0723587751628201,0.993771362048355,0.853746570659167,0.502995470199662,1,0.78733853091369,0.955277833484557,0.80353891220821,0.69553461592078,0.419362384242791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0700094642809104,0.0747707343349141,0.0700094642809104,0.0723587751628201,0.684887292617928,0.677087473128273,0.684887292617928,0.684887292617928,0.684887292617928,0.684887292617928,0.684887292617928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0140782819473063,1,1,1,1,1,1,0.0640592006985021,1,0.000408875370284239,0.000116246940463008,0.0403383147422148,0.474143870325744,1,1,1,0.00604364579585414,1,1,0.0149434713661001,0.0149434713661001,0.439141049180998,0.574070712618861,1,1,0.163260333138825,1,0.0294326562466058,0.0747323949634295,0.00018839026646079,0.21266146908631,1,0.0361458215781354,0.0182568935520658,1,0.000816132286800366,0.0116970146315208,0.038161146649216,1,1,0.0220186521581757,0.0101981989569019,0.0101981989569019,0.0405537415357694,0.0361458215781354,1,0.00604364579585414,1,1,1,1,1,1,1,1,1,0.0193050193050195,0.00703401522781057,1,1,1,1,0.00101530742822188,1,1,1,0.69553461592078,1,1,0.00029930262488402,0.0540414053882858,1,0.00359615706784515,0.19646108779179,0.0383107359851548,1,1,0.259701258507595,1,0.0101981989569019,1,1,1,0.0514874381373021,1,0.000251444775695975,0.0101981989569019,1,1,1,1,1,1,1,0.000728612151437208,1,1,1,0.00620198751997112,0.146253429340833,1,0.146253429340833,0.0035437596271025,1,0.482962344188887,1,1,1,0.661024500913558,1,1,1,1,1,0.289791658004942,1,0.0906119372798094,1,1,1
X85H_172P,0.142857142857158,0.652509652509722,0.617760617760684,0.999999999999869,0.532818532818586,1,1,1,1,1,1,0.0965250965250962,0.0926640926640926,0.0926640926640926,0.0926640926640926,0.0965250965250962,0.0965250965250962,0.0965250965250962,0.0965250965250962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.594594594594595,0.598455598455598,0.552123552123552,0.594594594594595,0.594594594594595,0.602316602316602,0.594594594594595,1,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,1,1,0.0656370656370656,1,1,0.332046332046332,1,0.393822393822394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.590733590733591,0.598455598455598,0.590733590733591,0.594594594594595,0.204633204633205,0.200772200772201,0.204633204633205,0.204633204633205,0.204633204633205,0.204633204633205,0.204633204633205,0.189189189189189,0.189189189189189,0.0965250965250962,0.0965250965250962,0.0965250965250962,0.0888030888030883,0.0926640926640926,0.0965250965250962,0.0926640926640926,0.0965250965250962,0.0965250965250962,1,1,1,1,1,1,1,1,1,1,1,0.247104247104247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.895752895752896,1,1,1,1,0.158301158301158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.555984555984556,0.0694980694980695,1,1,1,1,1,1,1,1,1,1,1,0.142857142857143,1,1,1,1,1,1,1,0.305019305019305,1,0.0154440154440176,1,1,1,1,1,1,1,1,1,0.239382239382239,1,1,1
X79H_200P,1,0.800664451827431,0.194217473287299,1,0.454161802999143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.352608422375864,0.357217682799078,0.303881955044746,0.352608422375864,0.352608422375864,0.36185687348478,0.352608422375864,0.991739247553201,0.939061985573614,0.760976923767621,1,0.909311304660142,0.994881925114483,0.998353835563138,0.865583191164586,0.707940498638173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.348029092215139,0.357217682799078,0.348029092215139,0.352608422375864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.977821675496094,0.802011313639221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.995420669839274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.26578073089701,1,0.133638622010715,1,0.162970279249348,1,1,1,0.517823471311844,1,1,1,1,1,1,1,1,1,1,1,0.42216635239891,1,1,1
X121P_23H,0.275735187184213,0.701593545186905,0.83499097091658,1,0.169808545384085,1,0.653942707581801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.973904388620817,0.974898507149548,0.960911719540746,0.973904388620817,0.973904388620817,0.975863949182257,0.973904388620817,0.676137567609493,0.881398281449747,0.919760532861157,0.300397246715736,0.826219446020539,0.735939116430701,0.839764027102843,0.748360029788181,0.880879757121161,1,0.187160625979794,1,0.803244435722548,0.753179630007802,0.867020679001778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.972881031311829,0.974898507149548,0.972881031311829,0.973904388620817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.660898633057544,0.660898633057544,0.653942707581801,0.660898633057544,0.646880313858981,0.609933299114425,0.660898633057544,0.653942707581801,0.660898633057544,0.255989429842475,1,1,1,1,1,1,1,1,0.205092192341649,0.135089830311134,1,0.401369138094038,0.0457946991292382,1,1,1,1,1,1,1,0.518430405283122,0.642052770692147,1,0.0307084493130996,1,1,0.0132390642157858,1,1,1,1,0.239062490719581,1,0.0899982375937619,1,0.23658717903724,0.140564207793701,1,1,0.462325444045142,1,1,0.146110677757983,0.239062490719581,1,1,1,1,0.132647906302439,1,1,0.369017104664614,1,1,1,1,1,1,1,1,1,0.422234932878766,1,1,1,0.748360029788181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0937806908929432,1,0.586417453267738,1,1,1,0.288438225292073,1,1,1,1,1,1,1,1,0.841408544720179,1,1,1,1,1,0.356868325959076,1,1,1,1,1,1,1,1,1,1,1,0.0437183363007384,1,1,1
X228P_145H,0.999999999999999,0.999999999999869,1,0.262548262548295,0.088803088803098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.907335907335907,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,0.957528957528958,0.93050193050193,0.841698841698842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849420849420849,0.895752895752896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0270270270270287,1,1,0.142857142857143,1,1,1,1,1,1,1,0.305019305019305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
X74P_45H_157P,1,0.0633276605587008,1,0.999999999999894,0.894699513557889,0.0410703760626845,0.135018092668984,0.272884684521641,0.224851853935194,0.272884684521641,0.0410703760626845,1,1,1,1,1,1,1,1,1,1,0.0115830115830126,0.336736066443785,0.184937228553191,0.184937228553191,0.174748943910106,0.184937228553191,1,0.184937228553191,0.0681581952960114,0.184937228553191,0.184937228553191,0.184937228553191,0.184937228553191,0.184937228553191,0.184937228553191,0.184937228553191,0.184937228553191,0.184937228553191,0.174748943910106,0.174748943910106,0.640732035990384,0.646327714013896,0.91144601949054,0.640732035990384,0.640732035990384,0.651905573632114,0.640732035990384,0.746082833224268,0.909830484077158,0.663263933556215,1,0.86685318926745,0.794938454878732,0.877467718115623,0.986832198487252,0.595000574730916,1,1,1,0.703709267911602,0.648966584899985,0.778943466392566,0.0233679650926959,0.0253300859580834,0.0214795635119588,0.154118375003363,0.154118375003363,0.154118375003363,0.143675391978713,0.164476109186995,0.164476109186995,0.164476109186995,0.164476109186995,0.164476109186995,0.336736066443785,0.345540454942319,0.336736066443785,0.263441628476467,0.635119238322569,0.646327714013896,0.635119238322569,0.640732035990384,0.498352496271237,0.490975327098755,0.498352496271237,0.498352496271237,0.498352496271237,0.498352496271237,0.498352496271237,0.468410587766302,0.468410587766302,1,1,1,1,1,1,1,1,1,1,0.437300350882832,0.13916873296115,0.13916873296115,0.135018092668984,0.13916873296115,0.130916016265758,0.111158549218453,0.13916873296115,0.135018092668984,0.13916873296115,1,1,1,1,1,1,1,0.244310950038938,1,0.520055663300618,0.429337619999099,1,0.31889110823144,1,1,1,1,1,1,0.58139185503225,0.58139185503225,0.611604533421564,0.717753315708252,1,1,1,0.0792077028616717,1,1,0.234622628885591,1,1,1,1,1,0.574851102767128,0.554820769552468,0.437300350882832,1,1,0.371485450573317,1,1,0.445188663720923,1,1,1,0.0230762323785588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.804958687503254,1,1,1,0.224851853935194,1,1,1,1,1,1,1,1,1,1,1,1,0.170268488429741,1,0.0999315563608387,1,1,1,0.224851853935194,1,1,1,1,1,1,0.0543712915443981,1,0.747829735704136,1,1,0.0901695159228409,0.0789774611148243,1,1,1,1,1,0.476004722226784,0.101043983860019,0.0901695159228409,1,1,1,0.184937228553191,1,1,0.034480011767136,1,1
X123P_23H,0.0543712915444127,0.999999999999894,1,0.600610926735449,0.395700313988387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.164476109186995,0.164476109186995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.746082833224268,0.909830484077158,0.956402904190435,0.234622628885591,0.86685318926745,0.794938454878732,0.877467718115623,0.986832198487252,0.996275603912922,0.184937228553191,0.143675391978713,1,0.0357555999579346,0.648966584899985,0.059988631158661,1,1,1,0.154118375003363,0.154118375003363,0.154118375003363,0.143675391978713,0.164476109186995,0.164476109186995,0.164476109186995,0.164476109186995,0.164476109186995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.939851003193687,0.717753315708252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.804958687503254,1,1,1,1,1,0.214998275807253,1,1,1,1,1,1,1,1,1,1,0.58394897088228,0.195041312496747,1,1,1,1,1,1,1,1,1,1,1,1,1,0.747829735704136,1,0.019665579976864,1,0.437300350882832,1,0.221388095698113,1,1,1,1,1,1,1,1,1,1,1,0.561565909407734,1,1,1
X242P_147H,0.999999999999999,0.999999999999869,1,0.0540540540540596,0.532818532818586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.969111969111969,0.872586872586873,1,0.953667953667954,0.926640926640927,1,0.93050193050193,0.841698841698842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849420849420849,0.895752895752896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93050193050193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.193050193050193,1,1,1,1,1,1,1,1,1,1,1
X7P_16H,1.54438881234692e-08,0.43067220361902,0.162660458572642,0.319301822274216,0.213632310963356,1,0.999988293803789,1,1,1,1,0.233556235319272,0.332298119177481,0.332298119177481,0.332298119177481,0.233556235319272,0.233556235319272,0.233556235319272,0.233556235319272,0.99727994093516,0.99727994093516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.228205327987494,0.25489287752211,0.193243095917533,0.318598640927321,0.318598640927321,0.382209323615277,0.318598640927321,0.907161980329072,0.931253341245752,0.990973203045049,0.0172452371578763,0.439199773575933,0.406260079507107,0.266377368668366,0.670974285878983,0.999977272072522,4.32465038589711e-08,0.075809275396442,1,0.258590616357451,0.99800171465605,0.58448935351284,0.999936861373269,0.999958892723873,0.99990324210449,1,1,1,1,1,1,1,1,1,1,1,1,1,0.13484973570535,0.175343451024698,0.203216077059627,0.15419870023958,0.993650609942836,0.991742355929249,0.993650609942836,0.993650609942836,0.993650609942836,0.993650609942836,0.993650609942836,0.9934297940309,0.9934297940309,0.233556235319272,0.233556235319272,0.233556235319272,0.449887693704569,0.189061435802919,0.233556235319272,0.332298119177481,0.233556235319272,0.233556235319272,0.390303926472379,0.997963663504207,0.99999201496822,0.99999201496822,0.999988293803789,0.99999201496822,0.999982919121937,0.999894790676926,0.99999201496822,0.999988293803789,0.99999201496822,0.157984173512933,1,1,0.316602316602314,1,1,1,0.449887693704569,0.0819822002443254,0.852998051213793,0.945570507158082,0.329025714121017,0.543784458912882,0.682552881358419,1,1,0.708111437975926,1,1,0.971489018358823,0.971489018358823,0.98776538348488,0.955168405415738,1,1,0.583410032124109,0.708111437975926,0.285667929206304,0.943861820952975,0.390303926472379,0.318439812441267,1,0.127821906461215,0.560800226424067,0.900875427930079,0.466893645878744,0.472441348897406,0.126430176826447,1,1,0.673420878028031,0.836680191947197,0.836680191947197,0.152441883896212,0.463127033316277,0.954803448929158,0.708111437975926,0.533806231480651,1,0.836680191947197,1,1,0.0255212745072983,0.954803448929158,0.0360586528570396,1,0.316602316602314,0.982175753221255,1,1,1,0.784235161548301,0.882994956088053,1,1,1,0.926339259461304,0.682552881358419,0.533806231480651,0.533806231480651,0.51867986132719,0.316602316602314,0.927048143645392,0.24430603875241,0.533806231480651,1,1,0.32510325466054,1,0.306935783584287,1,0.533806231480651,0.89337802990727,0.510464645995784,2.8946198729268e-07,0.581185041179994,0.306935783584287,0.316602316602314,1,0.854305127375642,0.316602316602314,0.316602316602314,0.236312931725112,1,0.318439812441267,0.733622631331633,0.525833906376022,1,0.2502067876454,0.954803448929158,0.578588630926103,0.0687466587542482,0.325403323089606,0.0993984017239831,0.00132777132573497,1,0.784235161548301,1,0.931050466744319,0.969568856051903,1,1,0.390387070813119,0.306935783584287,0.127821906461215,0.316602316602314,0.836270628639106,0.682552881358419,1,0.853618364501396
